Timestamp,RequestName,Total,OK,KO,KO_Percent,Reqs_Per_Sec,Min,p50,p75,p95,p99,Max,Mean,StdDev
2025-12-02T04:24:37.071493691,"Get all appointments for a specific day Redirect 1",4822,4822,-,0,0.43,1,2,4,10,20,46,3,3
2025-12-02T04:24:37.071493691,"Get Ordered Address Hierarchy Levels",8474,8474,-,0,0.75,0,1,1,4,12,32,1,1
2025-12-02T04:24:37.071493691,"Get all appointment summaries",4822,4822,-,0,0.43,0,1,2,5,23,29,1,2
2025-12-02T04:24:37.071493691,"Get Ordered Address Hierarchy Levels Redirect 1",8474,8474,-,0,0.75,1,2,3,8,21,57,3,3
2025-12-02T04:24:37.071493691,"Get all appointment summaries Redirect 1",4822,4822,-,0,0.43,1,2,4,9,24,59,3,3
2025-12-02T04:24:37.071493691,"Get Appointment By Status",19288,19288,-,0,1.71,0,1,1,4,9,48,1,2
2025-12-02T04:24:37.071493691,"Get Appointment By Status Redirect 1",19288,19288,-,0,1.71,1,2,3,8,23,52,3,3
2025-12-02T04:24:37.071493691,"Get all default appointment services",4822,4822,-,0,0.43,0,1,1,4,32,40,1,2
2025-12-02T04:24:37.071493691,"Get all default appointment services Redirect 1",4822,4822,-,0,0.43,1,2,3,8,20,62,3,3
2025-12-02T04:24:37.071493691,"Get all visits of the given location with date",4822,4822,-,0,0.43,0,1,1,3,14,27,1,1
2025-12-02T04:24:37.071493691,"Get all visits of the given location with date Redirect 1",4822,4822,-,0,0.43,1,2,3,6,19,57,3,3
2025-12-02T04:24:37.071493691,"Get Patient Allergy Intolerance",6161,6161,-,0,0.55,0,1,2,6,88,1734,3,46
2025-12-02T04:24:37.071493691,"Get Patient Allergy Intolerance Redirect 1",6161,6161,-,0,0.55,1,2,4,9,34,310,3,7
2025-12-02T04:24:37.071493691,"Get All Providers",14733,14733,-,0,1.31,0,1,2,4,8,47,1,2
2025-12-02T04:24:37.071493691,"Get All Providers Redirect 1",14733,14733,-,0,1.31,1,2,4,9,134,311,3,4
2025-12-02T04:24:37.071493691,"Get Clinical Form by UUID",2069,2069,-,0,0.18,0,1,2,4,9,41,1,2
2025-12-02T04:24:37.071493691,"Get Clinical Form by UUID Redirect 1",2069,-,2069,100,0.18,1,2,4,9,34,49,3,3
2025-12-02T04:24:37.071493691,"Get Encounter Roles",2069,2069,-,0,0.18,0,1,2,5,14,48,2,2
2025-12-02T04:24:37.071493691,"Get Encounter Roles Redirect 1",2069,2069,-,0,0.18,1,3,4,10,28,37,4,3
2025-12-02T04:24:37.071493691,"Get Latest FHIR Encounter",2069,2069,-,0,0.18,0,1,2,4,10,26,2,2
2025-12-02T04:24:37.071493691,"Get all active Lab orders",17703,17703,-,0,1.57,0,1,2,6,21,1598,2,13
2025-12-02T04:24:37.071493691,"Get Latest FHIR Encounter Redirect 1",2069,-,2069,100,0.18,1,3,4,10,37,57,4,3
2025-12-02T04:24:37.071493691,"Get all active Lab orders Redirect 1",17703,17703,-,0,1.57,1,2,4,9,26,329,3,5
2025-12-02T04:24:37.071493691,"Get Lab Orders by full filler status",53109,53109,-,0,4.71,0,1,2,4,11,47,1,2
2025-12-02T04:24:37.071493691,"Get Lab Orders by full filler status Redirect 1",53109,53109,-,0,4.71,1,2,3,8,19,65,3,3
2025-12-02T04:24:37.071493691,"Save an Allergy",5949,5949,-,0,0.53,0,1,2,7,21,42,2,3
2025-12-02T04:24:37.071493691,"Save an Allergy Redirect 1",5949,5949,-,0,0.53,1,2,4,8,18,57,3,3
2025-12-02T04:24:37.071493691,"Get patient identification photo",23805,23805,-,0,2.11,0,1,2,4,17,44,2,2
2025-12-02T04:24:37.071493691,"Get patient identification photo Redirect 1",23805,23805,-,0,2.11,1,2,4,8,24,69,3,3
2025-12-02T04:24:37.071493691,"Get Person Attributes",4798,4798,-,0,0.43,0,1,2,5,25,43,2,2
2025-12-02T04:24:37.071493691,"Get Person Attributes Redirect 1",4798,4798,-,0,0.43,1,2,4,8,17,46,3,3
2025-12-02T04:24:37.071493691,"Get Patient Identifiers",4798,4798,-,0,0.43,0,1,2,5,10,56,1,2
2025-12-02T04:24:37.071493691,"Get Patient Identifiers Redirect 1",4798,4798,-,0,0.43,1,2,4,9,21,49,3,3
2025-12-02T04:24:37.071493691,"Get Relationships of Person",4798,4798,-,0,0.43,0,1,2,4,23,48,1,2
2025-12-02T04:24:37.071493691,"Get Relationships of Person Redirect 1",4798,4798,-,0,0.43,1,2,4,8,19,32,3,3
2025-12-02T04:24:37.071493691,"Create a patient list",5144,5144,-,0,0.46,0,1,2,6,61,1686,2,31
2025-12-02T04:24:37.071493691,"Create a patient list Redirect 1",5144,-,5144,100,0.46,1,2,4,8,22,129,3,4
2025-12-02T04:24:37.071493691,"Submit visit queue entry",4274,4274,-,0,0.38,0,1,2,4,9,45,2,2
2025-12-02T04:24:37.071493691,"Submit visit queue entry Redirect 1",4274,-,4274,100,0.38,1,2,4,9,24,69,3,4
2025-12-02T04:24:37.071493691,"Get Order Entry Config",6161,6161,-,0,0.55,0,1,2,6,28,67,2,2
2025-12-02T04:24:37.071493691,"Get Order Entry Config Redirect 1",6161,6161,-,0,0.55,1,3,4,10,28,52,4,3
2025-12-02T04:24:37.071493691,"Get ValueSet by UUID",18483,18483,-,0,1.64,0,1,2,5,15,44,2,2
2025-12-02T04:24:37.071493691,"Get ValueSet by UUID Redirect 1",18483,18483,-,0,1.64,1,3,4,11,19,191,4,3
2025-12-02T04:24:37.071493691,"Get Medication by UUID",6161,6161,-,0,0.55,0,1,2,5,11,49,2,2
2025-12-02T04:24:37.071493691,"Get Medication by UUID Redirect 1",6161,6161,-,0,0.55,1,2,4,8,19,43,3,3
2025-12-02T04:24:37.071493691,"Search Medication by Code",6161,6161,-,0,0.55,0,1,2,4,18,53,1,2
2025-12-02T04:24:37.071493691,"Search Medication by Code Redirect 1",6161,6161,-,0,0.55,1,2,4,9,19,60,3,3
2025-12-02T04:24:37.071493691,"Get Locations Search Set",4295,4295,-,0,0.38,0,1,1,6,33,59,1,2
2025-12-02T04:24:37.071493691,"Get Locations Search Set Redirect 1",4295,4295,-,0,0.38,1,2,3,9,27,50,3,3
2025-12-02T04:24:37.071493691,"Change the session location",4295,4295,-,0,0.38,0,1,1,4,11,48,1,2
2025-12-02T04:24:37.071493691,"Change the session location Redirect 1",4295,4295,-,0,0.38,1,2,4,8,22,45,3,3
2025-12-02T04:24:37.071493691,"Get service concept set",4274,4274,-,0,0.38,0,1,2,7,30,581,2,11
2025-12-02T04:24:37.071493691,"Get service concept set Redirect 1",4274,-,4274,100,0.38,1,2,3,8,22,238,3,5
2025-12-02T04:24:37.071493691,"Submit new Service queue",4274,4274,-,0,0.38,0,1,2,6,23,45,2,2
2025-12-02T04:24:37.071493691,"Submit new Service queue Redirect 1",4274,-,4274,100,0.38,1,3,4,9,20,62,4,3
2025-12-02T04:24:37.071493691,"Save a clinical form",2069,2069,-,0,0.18,0,1,2,6,17,41,2,3
2025-12-02T04:24:37.071493691,"Save a clinical form Redirect 1",2069,2069,-,0,0.18,1,2,4,10,28,40,3,3
2025-12-02T04:24:37.071493691,"Edit patient details",4798,4798,-,0,0.43,0,1,2,6,21,52,2,3
2025-12-02T04:24:37.071493691,"Edit patient details Redirect 1",4798,4798,-,0,0.43,1,2,3,8,16,49,3,3
2025-12-02T04:24:37.071493691,"Check Appointment Conflicts",2411,2411,-,0,0.21,0,1,2,7,19,49,2,3
2025-12-02T04:24:37.071493691,"Check Appointment Conflicts Redirect 1",2411,2411,-,0,0.21,1,2,4,8,23,38,3,3
2025-12-02T04:24:37.071493691,"Create Appointment",2411,2411,-,0,0.21,0,1,2,4,11,43,1,2
2025-12-02T04:24:37.071493691,"Create Appointment Redirect 1",2411,-,2411,100,0.21,1,2,3,8,26,51,3,3
2025-12-02T04:24:37.071493691,"Submit transition request",4274,4274,-,0,0.38,0,1,2,5,82,1623,3,36
2025-12-02T04:24:37.071493691,"Submit transition request Redirect 1",4274,4274,-,0,0.38,1,2,3,8,44,195,3,5
2025-12-02T04:24:37.071493691,"Get Patient Encounters",2069,2069,-,0,0.18,0,1,2,4,7,36,1,2
2025-12-02T04:24:37.071493691,"Get Patient Encounters Redirect 1",2069,2069,-,0,0.18,1,2,4,9,32,40,3,3
2025-12-02T04:24:37.071493691,"Get Lab Results of Patient",4138,4138,-,0,0.37,0,1,1,4,14,41,1,2
2025-12-02T04:24:37.071493691,"Get Lab Results of Patient Redirect 1",4138,-,4138,100,0.37,1,2,3,8,22,51,3,3
2025-12-02T04:24:37.071493691,"Generate OMRS Identifier",3676,3676,-,0,0.33,0,1,2,7,49,1723,2,29
2025-12-02T04:24:37.071493691,"Generate OMRS Identifier Redirect 1",3676,-,3676,100,0.33,1,2,4,10,118,150,3,4
2025-12-02T04:24:37.071493691,"Get Visits With Diagnoses and Notes (new endpoint)",2069,2069,-,0,0.18,0,1,2,7,21,49,2,3
2025-12-02T04:24:37.071493691,"Get Visits With Diagnoses and Notes (new endpoint) Redirect 1",2069,2069,-,0,0.18,1,2,4,8,23,47,3,3
2025-12-02T04:24:37.071493691,"Get Alkaline concept details",5901,5901,-,0,0.52,0,1,2,8,38,1523,2,20
2025-12-02T04:24:37.071493691,"Get Alkaline concept details Redirect 1",5901,5901,-,0,0.52,1,2,4,9,20,203,3,4
2025-12-02T04:24:37.071493691,"Update the Lab Order Completion",5901,5901,-,0,0.52,0,1,2,5,27,44,1,2
2025-12-02T04:24:37.071493691,"Update the Lab Order Completion Redirect 1",5901,5901,-,0,0.52,1,2,4,8,20,65,3,3
2025-12-02T04:24:37.071493691,"Discontinue the drug order",6161,6161,-,0,0.55,0,1,2,6,11,40,2,2
2025-12-02T04:24:37.071493691,"Discontinue the drug order Redirect 1",6161,6161,-,0,0.55,1,3,4,9,38,60,4,3
2025-12-02T04:24:37.071493691,"Get Drug Orders except the cancelled and expired",2069,2069,-,0,0.18,0,1,2,7,22,39,2,3
2025-12-02T04:24:37.071493691,"Get Drug Orders except the cancelled and expired Redirect 1",2069,2069,-,0,0.18,1,2,4,10,37,50,3,3
2025-12-02T04:24:37.071493691,"Get Drug Orders except the discontinued orders",2069,2069,-,0,0.18,0,1,1,4,17,30,1,2
2025-12-02T04:24:37.071493691,"Get Drug Orders except the discontinued orders Redirect 1",2069,2069,-,0,0.18,1,2,3,9,22,50,3,3
2025-12-02T04:24:37.071493691,"Get Observation Tree Details",6207,6207,-,0,0.55,0,1,2,5,17,53,1,2
2025-12-02T04:24:37.071493691,"Get Observation Tree Details Redirect 1",6207,6207,-,0,0.55,1,2,3,9,20,54,3,3
2025-12-02T04:24:37.071493691,"Search for Condition",4138,4138,-,0,0.37,0,1,2,7,32,1243,2,20
2025-12-02T04:24:37.071493691,"Search for Condition Redirect 1",4138,4138,-,0,0.37,1,2,4,10,85,129,3,3
2025-12-02T04:24:37.071493691,"Get Immunizations of Patient",4138,4138,-,0,0.37,0,1,2,5,48,1388,2,29
2025-12-02T04:24:37.071493691,"Get Immunizations of Patient Redirect 1",4138,4138,-,0,0.37,1,2,3,10,32,99,3,4
2025-12-02T04:24:37.071493691,"Get all immunizations",2069,2069,-,0,0.18,0,1,1,4,21,30,1,2
2025-12-02T04:24:37.071493691,"Get all immunizations Redirect 1",2069,2069,-,0,0.18,1,2,3,9,20,55,3,3
2025-12-02T04:24:37.071493691,"Submit Patient immunization",2069,2069,-,0,0.18,0,1,2,8,222,1335,3,34
2025-12-02T04:24:37.071493691,"Submit Patient immunization Redirect 1",2069,2069,-,0,0.18,1,2,4,11,125,173,3,5
2025-12-02T04:24:37.071493691,"Get Attachments of Patient",4138,4138,-,0,0.37,0,1,2,6,492,901,2,14
2025-12-02T04:24:37.071493691,"Get Attachments of Patient Redirect 1",4138,4138,-,0,0.37,1,2,4,11,96,141,3,4
2025-12-02T04:24:37.071493691,"Get Allowed File Extensions",2069,2069,-,0,0.18,0,1,2,6,27,42,1,2
2025-12-02T04:24:37.071493691,"Get Allowed File Extensions Redirect 1",2069,2069,-,0,0.18,1,2,4,8,17,60,3,3
2025-12-02T04:24:37.071493691,"Get Programs",4138,4138,-,0,0.37,0,1,2,5,32,1407,2,22
2025-12-02T04:24:37.071493691,"Get Programs Redirect 1",4138,4138,-,0,0.37,1,2,4,8,79,173,3,4
2025-12-02T04:24:37.071493691,"Add new program to patient Redirect 1",2069,-,2069,100,0.18,1,2,3,10,48,60,3,3
2025-12-02T04:24:37.071493691,"Add new program to patient",2069,2069,-,0,0.18,0,1,1,4,11,27,1,2
2025-12-02T04:24:37.071493691,"Upload Attachment Request",2069,2069,-,0,0.18,3,6,8,14,50,773,8,17
2025-12-02T04:24:37.071493691,"Upload Attachment Request Redirect 1",2069,2069,-,0,0.18,1,2,4,10,30,238,4,6
2025-12-03T04:24:46.140175025,"Login",44732,44732,-,0,3.96,0,1,2,4,7,55,2,2
2025-12-03T04:24:46.140175025,"Login Redirect 1",44732,-,44732,100,3.96,1,2,3,7,12,82,3,2
2025-12-03T04:24:46.140175025,"Get locations",51107,51107,-,0,4.53,0,1,2,4,13,52,1,2
2025-12-03T04:24:46.140175025,"Get locations Redirect 1",51107,51107,-,0,4.53,1,2,3,6,13,76,3,2
2025-12-03T04:24:46.140175025,"Select Location",44732,44732,-,0,3.96,0,1,2,4,13,48,1,2
2025-12-03T04:24:46.140175025,"Select Location Redirect 1",44732,44732,-,0,3.96,1,2,3,7,12,45,3,2
2025-12-03T04:24:46.140175025,"Get Address Template",53219,53219,-,0,4.72,0,1,1,3,7,44,1,2
2025-12-03T04:24:46.140175025,"Get Address Template Redirect 1",53219,53219,-,0,4.72,1,2,3,6,12,55,3,2
2025-12-03T04:24:46.140175025,"Get Relationship Types",53219,53219,-,0,4.72,0,1,1,3,6,43,1,1
2025-12-03T04:24:46.140175025,"Get Relationship Types Redirect 1",53219,53219,-,0,4.72,1,2,3,6,11,61,3,2
2025-12-03T04:24:46.140175025,"Get Appointments for Specific Date",44732,44732,-,0,3.96,0,1,1,3,6,39,1,1
2025-12-03T04:24:46.140175025,"Get Appointments for Specific Date Redirect 1",44732,44732,-,0,3.96,1,2,3,6,11,50,3,2
2025-12-03T04:24:46.140175025,"Get Module Information",59124,59124,-,0,5.24,0,1,1,3,5,36,1,1
2025-12-03T04:24:46.140175025,"Get Module Information Redirect 1",59124,59124,-,0,5.24,1,2,3,6,11,55,3,2
2025-12-03T04:24:46.140175025,"Get Patient Identifier Types",53219,53219,-,0,4.72,0,1,1,3,6,37,1,1
2025-12-03T04:24:46.140175025,"Get Patient Identifier Types Redirect 1",53219,53219,-,0,4.72,1,2,3,6,11,47,3,2
2025-12-03T04:24:46.140175025,"Get Primary Identifier Term Mapping",96555,96555,-,0,8.56,0,1,1,3,6,46,1,1
2025-12-03T04:24:46.140175025,"Get Primary Identifier Term Mapping Redirect 1",96555,96555,-,0,8.56,1,2,3,6,11,59,3,2
2025-12-03T04:24:46.140175025,"Get Identifier Source",97951,97951,-,0,8.68,0,1,1,3,5,44,1,1
2025-12-03T04:24:46.140175025,"Get Identifier Source Redirect 1",97951,97951,-,0,8.68,1,2,3,6,11,56,2,2
2025-12-03T04:24:46.140175025,"Get Locations by Tag and Query",66383,66383,-,0,5.88,0,1,1,3,6,41,1,2
2025-12-03T04:24:46.140175025,"Get Locations by Tag and Query Redirect 1",66383,66383,-,0,5.88,1,2,3,6,11,56,3,2
2025-12-03T04:24:46.140175025,"Get Visits",47146,47146,-,0,4.18,0,1,1,3,6,41,1,1
2025-12-03T04:24:46.140175025,"Get Visits Redirect 1",47146,47146,-,0,4.18,1,2,3,6,11,49,2,2
2025-12-03T04:24:46.140175025,"Get Auto Generation Options",53219,53219,-,0,4.72,0,1,1,3,6,35,1,1
2025-12-03T04:24:46.140175025,"Get Auto Generation Options Redirect 1",53219,53219,-,0,4.72,1,2,3,6,11,47,2,2
2025-12-03T04:24:46.140175025,"Get Queue Entry",59986,59986,-,0,5.32,0,1,1,3,6,38,1,1
2025-12-03T04:24:46.140175025,"Get Queue Entry Redirect 1",59986,59986,-,0,5.32,1,2,3,6,11,51,3,2
2025-12-03T04:24:46.140175025,"Get Visit Types",27556,27556,-,0,2.44,0,1,1,4,15,39,1,2
2025-12-03T04:24:46.140175025,"Get Visit Types Redirect 1",27556,27556,-,0,2.44,1,2,3,7,15,42,3,2
2025-12-03T04:24:46.140175025,"Get Current Visit of Patient",46718,46718,-,0,4.14,0,1,2,4,11,48,1,2
2025-12-03T04:24:46.140175025,"Get Current Visit of Patient Redirect 1",46718,46718,-,0,4.14,1,2,3,7,14,51,3,2
2025-12-03T04:24:46.140175025,"Get Visits of Patient",48791,48791,-,0,4.32,0,1,1,4,14,38,1,2
2025-12-03T04:24:46.140175025,"Get Visits of Patient Redirect 1",48791,48791,-,0,4.32,1,2,3,6,16,49,3,2
2025-12-03T04:24:46.140175025,"Get Program Enrollments of Patient",31361,31361,-,0,2.78,0,1,1,3,11,38,1,2
2025-12-03T04:24:46.140175025,"Get Program Enrollments of Patient Redirect 1",31361,31361,-,0,2.78,1,2,3,7,17,47,3,2
2025-12-03T04:24:46.140175025,"Get Visit Queue Entry",39050,39050,-,0,3.46,0,1,1,3,6,40,1,1
2025-12-03T04:24:46.140175025,"Get Visit Queue Entry Redirect 1",39050,39050,-,0,3.46,1,2,3,6,12,44,3,2
2025-12-03T04:24:46.140175025,"Get Appointments of a Patient",27215,27215,-,0,2.41,0,1,1,4,11,34,1,1
2025-12-03T04:24:46.140175025,"Get Appointments of a Patient Redirect 1",27215,27215,-,0,2.41,1,2,3,6,14,44,3,2
2025-12-03T04:24:46.140175025,"Get Patient Summary Data",44644,44644,-,0,3.96,0,1,1,4,11,41,1,2
2025-12-03T04:24:46.140175025,"Get Patient Summary Data Redirect 1",44644,-,44644,100,3.96,1,2,3,7,12,47,3,2
2025-12-03T04:24:46.140175025,"Get Active Visits of Patient",70881,70881,-,0,6.28,0,1,2,4,9,43,1,2
2025-12-03T04:24:46.140175025,"Get Active Visits of Patient Redirect 1",70881,70881,-,0,6.28,1,2,3,7,13,63,3,2
2025-12-03T04:24:46.140175025,"Get isVisitsEnabled",31022,31022,-,0,2.75,0,1,1,3,7,41,1,1
2025-12-03T04:24:46.140175025,"Get isVisitsEnabled Redirect 1",31022,31022,-,0,2.75,1,2,3,7,13,47,3,2
2025-12-03T04:24:46.140175025,"Get the status of patient death",42571,42571,-,0,3.77,0,1,1,3,8,49,1,1
2025-12-03T04:24:46.140175025,"Get the status of patient death Redirect 1",42571,42571,-,0,3.77,1,2,3,7,12,45,3,2
2025-12-03T04:24:46.140175025,"Get all the constraints on the vital concepts",31022,31022,-,0,2.75,0,1,1,3,7,44,1,1
2025-12-03T04:24:46.140175025,"Get all the constraints on the vital concepts Redirect 1",31022,31022,-,0,2.75,1,2,3,6,12,44,3,2
2025-12-03T04:24:46.140175025,"Get Patient Observations",76718,76718,-,0,6.8,0,1,1,3,6,47,1,1
2025-12-03T04:24:46.140175025,"Get Patient Observations Redirect 1",76718,76718,-,0,6.8,1,2,3,6,11,50,3,2
2025-12-03T04:24:46.140175025,"Get Patient Conditions",29050,29050,-,0,2.57,0,1,1,3,7,38,1,1
2025-12-03T04:24:46.140175025,"Get Patient Conditions Redirect 1",29050,29050,-,0,2.57,1,2,3,6,13,54,3,2
2025-12-03T04:24:46.140175025,"Get Active Orders",24904,24904,-,0,2.21,0,1,1,3,7,44,1,1
2025-12-03T04:24:46.140175025,"Get Active Orders Redirect 1",24904,24904,-,0,2.21,1,2,3,6,14,41,3,2
2025-12-03T04:24:46.140175025,"Submit Visit Form",25142,25142,-,0,2.23,0,1,1,4,12,39,1,2
2025-12-03T04:24:46.140175025,"Submit Visit Form Redirect 1",25142,-,25142,100,2.23,1,2,3,6,15,52,3,2
2025-12-03T04:24:46.140175025,"Get Admission Location Info",8604,8604,-,0,0.76,0,1,1,4,10,38,1,2
2025-12-03T04:24:46.140175025,"Get Admission Location Info Redirect 1",8604,8604,-,0,0.76,1,2,3,7,15,31,3,2
2025-12-03T04:24:46.140175025,"Get Admission Info",8604,8604,-,0,0.76,0,1,1,4,13,36,1,1
2025-12-03T04:24:46.140175025,"Get Admission Info Redirect 1",8604,-,8604,100,0.76,1,2,3,7,15,47,3,2
2025-12-03T04:24:46.140175025,"Get Inpatient Request",8604,8604,-,0,0.76,0,1,2,5,9,35,2,2
2025-12-03T04:24:46.140175025,"Get Inpatient Request Redirect 1",8604,-,8604,100,0.76,1,2,3,8,19,44,3,3
2025-12-03T04:24:46.140175025,"Get Patients",10996,10996,-,0,0.97,0,1,2,5,14,45,1,2
2025-12-03T04:24:46.140175025,"Get Patients Redirect 1",10996,-,10996,100,0.97,1,2,3,7,16,47,3,2
2025-12-03T04:24:46.140175025,"Get Order Types",6168,6168,-,0,0.55,0,1,1,5,15,39,1,3
2025-12-03T04:24:46.140175025,"Get Order Types Redirect 1",6168,6168,-,0,0.55,1,2,3,7,16,50,3,3
2025-12-03T04:24:46.140175025,"Get Locations That Support Visits",13410,13410,-,0,1.19,0,1,1,4,24,35,1,1
2025-12-03T04:24:46.140175025,"Get Locations That Support Visits Redirect 1",13410,13410,-,0,1.19,1,2,3,6,14,45,3,2
2025-12-03T04:24:46.140175025,"Get Beds for Patient",8604,8604,-,0,0.76,0,1,1,4,9,41,1,2
2025-12-03T04:24:46.140175025,"Get Beds for Patient Redirect 1",8604,8604,-,0,0.76,1,2,3,7,15,40,3,2
2025-12-03T04:24:46.140175025,"Save Ward Encounter",21510,21510,-,0,1.91,0,1,1,4,12,41,1,2
2025-12-03T04:24:46.140175025,"Save Ward Encounter Redirect 1",21510,21510,-,0,1.91,1,2,3,7,17,55,3,2
2025-12-03T04:24:46.140175025,"Save Vitals",5953,5953,-,0,0.53,0,1,1,6,16,36,1,2
2025-12-03T04:24:46.140175025,"Save Vitals Redirect 1",5953,5953,-,0,0.53,1,2,3,7,19,38,3,2
2025-12-03T04:24:46.140175025,"Search for Drug",12336,12336,-,0,1.09,0,1,1,3,8,37,1,1
2025-12-03T04:24:46.140175025,"Search for Drug Redirect 1",12336,12336,-,0,1.09,1,2,3,6,14,43,3,2
2025-12-03T04:24:46.140175025,"Save Drug Order",6168,6168,-,0,0.55,0,1,1,3,6,17,1,1
2025-12-03T04:24:46.140175025,"Save Drug Order Redirect 1",6168,-,6168,100,0.55,1,2,3,6,16,42,2,2
2025-12-03T04:24:46.140175025,"Get Vitals concept reference ranges",8604,8604,-,0,0.76,0,1,1,4,9,40,1,1
2025-12-03T04:24:46.140175025,"Get Vitals concept reference ranges Redirect 1",8604,8604,-,0,0.76,1,2,3,6,17,45,3,2
2025-12-03T04:24:46.140175025,"Get Transfer Locations configuration data",8604,8604,-,0,0.76,0,1,1,4,12,34,1,2
2025-12-03T04:24:46.140175025,"Get Transfer Locations configuration data Redirect 1",8604,8604,-,0,0.76,1,2,3,7,17,39,3,2
2025-12-03T04:24:46.140175025,"Get Transferable locations",8604,8604,-,0,0.76,0,1,1,4,22,29,1,1
2025-12-03T04:24:46.140175025,"Get Transferable locations Redirect 1",8604,8604,-,0,0.76,1,2,3,8,15,39,3,2
2025-12-03T04:24:46.140175025,"Get the details of a orderType",5905,5905,-,0,0.52,0,1,1,4,4,18,1,1
2025-12-03T04:24:46.140175025,"Get the details of a orderType Redirect 1",5905,5905,-,0,0.52,1,2,3,7,29,40,3,2
2025-12-03T04:24:46.140175025,"Get all Lab order details",5905,5905,-,0,0.52,0,1,1,3,7,40,1,1
2025-12-03T04:24:46.140175025,"Get all Lab order details Redirect 1",5905,5905,-,0,0.52,1,2,3,7,28,41,3,2
2025-12-03T04:24:46.140175025,"Add a lab order",5905,5905,-,0,0.52,0,1,1,3,6,17,1,1
2025-12-03T04:24:46.140175025,"Add a lab order Redirect 1",5905,-,5905,100,0.52,1,2,3,7,13,47,2,2
2025-12-03T04:24:46.140175025,"Get All Form Encounters",2073,2073,-,0,0.18,0,1,1,3,13,31,1,1
2025-12-03T04:24:46.140175025,"Get All Form Encounters Redirect 1",2073,2073,-,0,0.18,1,2,3,8,28,41,3,3
2025-12-03T04:24:46.140175025,"Get All Forms",2073,2073,-,0,0.18,0,1,1,3,11,20,1,1
2025-12-03T04:24:46.140175025,"Get All Forms Redirect 1",2073,2073,-,0,0.18,1,2,3,7,23,28,2,2
2025-12-03T04:24:46.140175025,"Get Allergies of Patient",5953,5953,-,0,0.53,0,1,1,5,14,42,1,2
2025-12-03T04:24:46.140175025,"Get Allergies of Patient Redirect 1",5953,5953,-,0,0.53,1,2,3,7,16,37,3,2
2025-12-03T04:24:46.140175025,"Get Drug Allergens",5953,5953,-,0,0.53,0,1,1,4,9,45,1,1
2025-12-03T04:24:46.140175025,"Get Drug Allergens Redirect 1",5953,5953,-,0,0.53,1,2,3,7,15,32,3,2
2025-12-03T04:24:46.140175025,"Get Environment Allergens",5953,5953,-,0,0.53,0,1,1,4,8,28,1,1
2025-12-03T04:24:46.140175025,"Get Environment Allergens Redirect 1",5953,5953,-,0,0.53,1,2,3,7,15,37,3,2
2025-12-03T04:24:46.140175025,"Get Food Allergens",5953,5953,-,0,0.53,0,1,1,4,7,35,1,1
2025-12-03T04:24:46.140175025,"Get Food Allergens Redirect 1",5953,5953,-,0,0.53,1,2,3,7,16,53,3,2
2025-12-03T04:24:46.140175025,"Get Allergic Reactions Allergens",5953,5953,-,0,0.53,0,1,1,3,9,39,1,1
2025-12-03T04:24:46.140175025,"Get Allergic Reactions Allergens Redirect 1",5953,5953,-,0,0.53,1,2,3,7,15,43,3,2
2025-12-03T04:24:46.140175025,"Get medication request encounters",18504,18504,-,0,1.64,0,1,1,5,12,38,1,2
2025-12-03T04:24:46.140175025,"Get medication request encounters Redirect 1",18504,-,18504,100,1.64,1,2,3,7,26,43,3,2
2025-12-03T04:24:46.140175025,"Get all patient lists",20600,20600,-,0,1.83,0,1,1,4,12,46,1,2
2025-12-03T04:24:46.140175025,"Get all patient lists Redirect 1",20600,20600,-,0,1.83,1,2,3,6,13,51,3,2
2025-12-03T04:24:46.140175025,"Get Person Attribute Type",8487,8487,-,0,0.75,0,1,1,4,18,34,1,1
2025-12-03T04:24:46.140175025,"Get Person Attribute Type Redirect 1",8487,8487,-,0,0.75,1,2,3,7,16,44,3,2
2025-12-03T04:24:46.140175025,"Get All Appointment Services(full)",7242,7242,-,0,0.64,0,1,2,4,9,31,1,2
2025-12-03T04:24:46.140175025,"Get All Appointment Services(full) Redirect 1",7242,7242,-,0,0.64,1,2,3,8,17,61,3,3
2025-12-03T04:24:46.140175025,"Get Ordered Address Hierarchy Levels",8487,8487,-,0,0.75,0,1,1,3,21,38,1,1
2025-12-03T04:24:46.140175025,"Get all appointments for a specific day",4828,4828,-,0,0.43,0,1,1,4,23,29,1,1
2025-12-03T04:24:46.140175025,"Get all appointments for a specific day Redirect 1",4828,4828,-,0,0.43,1,2,3,6,13,33,3,2
2025-12-03T04:24:46.140175025,"Get all appointment summaries",4828,4828,-,0,0.43,0,1,1,4,6,25,1,1
2025-12-03T04:24:46.140175025,"Get Ordered Address Hierarchy Levels Redirect 1",8487,8487,-,0,0.75,1,2,3,7,12,37,2,2
2025-12-03T04:24:46.140175025,"Get all appointment summaries Redirect 1",4828,4828,-,0,0.43,1,2,3,6,15,42,3,2
2025-12-03T04:24:46.140175025,"Get Appointment By Status",19312,19312,-,0,1.71,0,1,1,3,9,32,1,1
2025-12-03T04:24:46.140175025,"Get Appointment By Status Redirect 1",19312,19312,-,0,1.71,1,2,3,6,16,47,3,2
2025-12-03T04:24:46.140175025,"Get all default appointment services",4828,4828,-,0,0.43,0,1,1,3,12,43,1,1
2025-12-03T04:24:46.140175025,"Get all default appointment services Redirect 1",4828,4828,-,0,0.43,1,2,3,5,12,44,2,2
